"Total of %d record(s) have been updated.","Yhteensä %d tietuetta on päivitetty."
"Total of %d record(s) were canceled.","Yhteensä %d tietuetta on peruttu."
"Total of %d record(s) were deleted","Yhteensä %d tietuetta on poistettu."
"Total of %d record(s) were deleted.","Yhteensä %d tietuetta on poistettu."
"Total of %d record(s) were updated","Yhteensä %d tietuetta on päivitetty."
"Total of %d record(s) were updated.","Yhteensä %d tietuetta on päivitetty."
"Track Order","Seuraa tilausta"
"Track this shipment","Seuraa tätä toimitusta"
"Tracking number %s for %s assigned","Seurantanumero %s tilaukselle %s on asetettu."
"Tracking number cannot be empty.","Seurantanumero ei voi olla tyhjä."
"Transaction Data","Maksutapahtuman tiedot"
"Transaction Details","Maksutapahtuman lisätiedot"
"Transaction ID","Makstutapahtuman tunniste"
"Transaction Type","Maksutapahtuman tyyppi"
"Transactional Emails","Sähköpostipohjat"
"Transactions","Maksutapahtumat"
"Try Magento Go for Free","Kokeile Magento Go -palvelua"
"Type","Tyyppi"
"Type:","Tyyppi:"
"URL Rewrite","Uudelleenohjaus"
"URL Rewrite Information","Uudelleenohjauksen tiedot"
"URL Rewrite Management","Uudelleenohjaukset"
"Unable to cancel the credit memo.","Hyvityslaskua ei voida perua."
"Unable to find a Email Template to delete.","Poistettavaa sähköpostipohjaa ei löydy."
"Unable to find a poll to delete.","Poistettavaa kyselyä ei löydy."
"Unable to find a tag to delete.","Poistettavaa asiasanaa ei löydy."
"Unable to find a user to delete.","Poistettavaa käyttäjää ei löydy."
"Unable to initialize import model","Tuontimallia ei voida ottaa käyttöön."
"Unable to refresh lifetime statistics.","Ikuisia tilastoja ei voida päivittää."
"Unable to refresh recent statistics.","Viimeisimpiä tilastoja ei voida päivittää."
"Unable to save the cron expression.","Ajastetun toiminnon tallentaminen ei onnistu."
"Unable to save the invoice.","Laskua ei voida tallentaa."
"Unable to send the invoice email.","Laskusähköpostia ei voida lähettää."
"Unable to send the shipment email.","Toimitussähköpostia ei voida lähettää."
"Unable to update transaction details.","Maksutapahtuman lisätietoja ei voida päivittää."
"Unable to void the credit memo.","Hyvityslaskua ei voida mitätöidä."
"Unknown","Tuntematon"
"Unlimited","Rajoittamaton"
"Update","Päivitä"
"Updated At","Päivitetty"
"Upload File","Nouda tiedosto"
"Upload Files","Nouda tiedostot"
"Upload HTTP Error","Nouto: HTTP-virhe"
"Upload I/O Error","Nouto: I/O-virhe"
"Upload Security Error","Nouto: Turvallisuusvirhe"
"Upload import file","Nouda tuotava tiedosto"
"Uploaded file is larger than %.2f kilobytes allowed by server","Ladattu tiedosto on suurempi kuin palvelimen sallima %.2f kilotavua."
"Use All Available Attributes","Käytä kaikkia käytettävissä olevia ominaisuuksia"
"Use Config Settings","Käytä kokoonpanon asetuksia"
"Use Default","Käytä oletusta"
"Use Default Value","Käytä oletusarvoa"
"Use Default Variable Values","Käytä oletusmuuttujien arvoja"
"Use FTP Connection","Käytä FTP-yhteyttä"
"Use Website","Käytä sivustoa"
"Used Currently For","Tällä hetkellä käytössä: "
"Used as Default For","Käytetään oletuksena kohteelle"
"User Email","Käyttäjän sähköposti"
"User ID","Käyttäjätunniste"
"User Info","Käyttäjätiedot"
"User Information","Käyttäjätiedot"
"User Name","Käyttäjätunnus"
"User Name is required field.","Käyttäjätunnus on pakollinen."
"User Name:","Käyttäjätunnus:"
"User Password","Käyttäjän salasana"
"User Role","Käyttäjärooli"
"User Roles","Käyttäjäroolit"
"User Roles Information","Käyttäjäroolien tiedot"
"User Type Resources","Käyttäjätyypin oikeudet"
"User name","Käyttäjätunnus"
"Users","Käyttäjät"
"VAT Number is Invalid","Alv-numero on virheellinen"
"VAT Number is Valid","Alv-numero on kelvollinen"
"Validation Results","Tarkastuksen tulokset"
"Value","Arvo"
"Value Delimiter:","Arvojen erottaja:"
"Variable","Muuttuja"
"Variable Code","Muuttujan koodi"
"Variable HTML Value","Muuttujan HTML-arvo"
"Variable ID","Muuttujan tunniste"
"Variable Name","Muuttujan nimi"
"Variable Plain Value","Muuttujan puhdas arvo"
"Verifier code: %s","Verifier code: %s"
"View Actions XML","Näytä toimintojen XML"
"View Full Size","Näytä täysi koko"
"View Memo","Näytä hyvitys"
"View Memo for #%s","Näytä hyvitys kohteelle %s"
"View Shipment","Näytä toimitus"
"View Statistics For:","Näytä tilastot kohteelle "
"Visibility:","Näkyvyys:"
"Warning","Varoitus"
"Warning! Empty value can cause problems with CSV format.","Varoitus! Tyhjä arvo saattaa aiheuttaa ongelmia CSV-muodon kanssa."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Varoitus!\r\nTämä toiminto poistaa tämän käyttäjän jo määritellystä roolista\r\nOletko varma?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Varoitus!\r\nTämä toiminto poistaa nämä käyttäjät jo määritellyistä rooleista\r\nOletko varma?"
"Warning: Please do not close the window during importing/exporting data","Varoitus: Älä sulje ikkunaa kun tietoa tuodaan tai viedään."
"Watermark File for %s","Vesileiman tiedosto kuvalle %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Arvostamme kauppiaidemme palautetta, ota <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">osaa kyselyymme</a>, jossa voit kertoa ominaisuuksista joita toivoisit Magentoon. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Poista tämä ilmoitus.</a>"
"We're in our typing table, coding away more features for Magento. Thank you for your patience.","Lisäämme jatkuvasti uusia ominaisuuksia Magentoon. Kiitos kärsivällisyydestäsi."
"Web Section","Verkko -osio"
"Web Services","Web-palvelut"
"Web services","Web-palvelut"
"Website","Sivusto"
"What is this?","Mikä tämä on?"
"Wishlist Report","Kauppalistaraportti"
"Wishlist item is not loaded.","Kauppalistatuotetta ei ole ladattu."
"Wrong account specified.","Tili on määritelty väärin."
"Wrong billing agreement ID specified.","Maksusopimustunniste on määritelty väärin."
"Wrong column format.","Sarakkeen muoto on väärä."
"Wrong newsletter template.","Uutispohja on väärä."
"Wrong quote item.","Wrong quote item."
"Wrong tab configuration.","Välilehden asetus on väärin."
"Wrong tag was specified.","Asiasana on määritelty väärin."
"Wrong transaction ID specified.","Maksutapahtuman tunniste on määritelty väärin."
"XML","XML"
"XML data is invalid.","XML tieto on virheellinen."
"XML object is not instance of ""Varien_Simplexml_Element"".","XML object is not instance of ""Varien_Simplexml_Element""."
"YTD","Tämä vuosi"
"Year","Vuosi"
"Yes","Kyllä"
"Yes (301 Moved Permanently)","Kyllä (301 Siirretty pysyvästi) "
"Yes (302 Found)","Kyllä (302 löytyi)"
"Yes (only price with tax)","Kyllä (vain verollinen hinta)"
"You cannot delete your own account.","Et voi poistaa omaa tiliä."
"You have %s unread message(s).","Sinulla on %s -lukematonta viestiä."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Sinulla on %s lukematonta viestiä. <a href=""%s"">Siirry saapuneisiin</a>."
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Sinulla on %s, %s ja %s lukematonta viestiä. <a href=""%s"">Siirry saapuneisiin</a>."
"You have logged out.","Olet kirjautunut ulos."
"You have not enough permissions to use this functionality.","Sinulla ei ole vaadittavia oikeuksia toiminnon suorittamiseen."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Sinun täytyy kytkeä selaimen JavaScipt päälle, jotta voit hyödyntää täysin tämän verkkokaupan toimintoja."
"You need to specify order items.","Lisää tuotteita tilaukseen."
"You will need to wait when the action ends.","Sinun täytyy odottaa kunnes varmuuskopio on valmis."
"Your answers contain duplicates.","Vastauksissasi on päällekkäisyyksiä."
"Your password has been updated.","Salasana on päivitetty."
"Your password reset link has expired.","Salasanan nollauslinkin voimassaolo on kulunut umpeen."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","Palvelimesi PHP-asetukset sallivat sinun siirtää vain %s kokoisia tiedostoja kerrallaan. Muokkaa arvoja kohdissa post_max_size (tämänhetkinen asetus: %s) ja upload_max_filesize (tämänhetkinen asetus: %s) php.ini-tiedostossa, jos haluat siirtää suurempia tiedostoja."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Palvelimen asetukset ovat väärin. Tämän takia asetustiedostot, jotka sisältävät piilossa pidettävää tietoa ovat käytettävissä ulkopuolelta. Ota yhteyttä palvelun tarjoajaan."
"Zip/Postal Code","Postinumero"
"Zip/Postal Code:","Postinumero:"
"[ deleted ]","[ poistettu ]"
"[GLOBAL]","[GLOBAALI]"
"[STORE VIEW]","[KAUPPANÄKYMÄ]"
"[WEBSITE]","[SIVUSTO]"
"b","b"
"close","sulje"
"critical","kriittinen"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","Esimerkiksi: ""sitemap/"" tai juuripolulle ""/"" (polun hakemistojen pitää olla kirjoitettavia)"
"example: sitemap.xml","Esimerkiksi: sivukartta.xml"
"failed","epäonnistui"
"from","mistä"
"major","korkea"
"minor","toissijainen"
"notice","huomio"
"store(%s) scope","kaupan(%s) näkymä"
"successful","onnistui"
"to","mihin"
"website(%s) scope","sivuston(%s) näkymä"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} -osoitetta ei suositella käytettäväksi tuotantoympäristössä määrittelemään salaamatonta/salattua juuriosoitetta. On erittäin tärkeää muuttaa tämä osoite Magenton <a href=""%s"">asetuksissa</a>."
" You will need to navigate to your "," Sinun tarvitee siirtyä kohteeseen "
" and go to the "," ja siirry kohteeseen "
" sections for your Hosted Checkout Pages."," sections for your Hosted Checkout Pages."
"1. set up","1. aseta"
"2. customize","2. mukaile"
"Active From","Käytössä alkaen"
"Active To","Käytössä päättyen"
"An error occurred while creating the backup.","Varmuuskopiota tehtäessä tapahtui virhe."
"Apply To Products","Ota käyttöön luokkaan kuuluvissa tuotteissa"
"Automatic","Automaattinen"
"Available Product Listing Sort By","Tuoteluettelon järjestämiseen sallitut ominaisuudet"
"Backup record was deleted.","Varmuuskopiotietue on poistettu."
"Card Verification Number","Kortin varmennusnumero"
"Choose Store View","Valitse kauppanäkymä"
"CMS Block","Muuttumaton sisältölohko"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Näytetäänkö asiakkaan IP-osoite tilauksissa, laskuissa, toimituksissa ja hyvityslaskuissa."
"Credit Card Number","Luottokortin numero"
"Credit Card Number: xxxx-%s","Luottokortin numero: xxxx-%s"
"Credit Card Type","Luottokorttityyppi"
"Credit Card Type: %s","Luottokorttityyppi: %s"
"Custom Layout Update","Mukailtu sommittelu"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","Oletuslogoa käytetään PDF- ja HTML-dokumenteissa.<br />(jpeg, tiff, png). Jos näet kuvan vääristyneenä PDF-dokumentissa, käytä suurempaa kuvaa."
"Default Product Listing Sort By","Tuoteluettelon järjestyksen oletusominaisuus"
"Display Mode","Näkymän muoto"
"Enable Persistence","Ota käyttöön ostoskorin tallennus"
"Expiration Date","Viimeinen voimassaolopäivä"
"Expiration Date: %s/%s","Viimeinen voimassaolopäivä: %s/%s"
"Fixed Product Tax","Kiinteä tuotevero"
"Google Content","Google sisältö"
"Hide Customer IP","Piilota asiakkaan IP-osoite"
"Improves dashboard performance but provides non-realtime data.","Parantaa ilmoitustaulun suorityskykyä, mutta näyttää tietoa joka ei ole ajantasalla."
"Invalid Username or Password.","Käyttäjätunnus tai salasana on virheellinen."
"Is Anchor","Ankkuri"
"Layered Navigation Price Step","Kerroksittaisen navigaation hinnan porrastus"
"Manage Currency","Valuutta"
"Manage Currency Symbols","Valuuttasymbolit"
"Multi-address Error to Show in Shopping Cart","Ostoskorissa näytettävä moniosoite -virheilmoitus"
"Name on Card","Nimi kortissa"
"Name on the Card: %s","Nimi kortissa: %s"
"New attribute set mapping","Uusi ominaisuuskokoelma kartoitus"
"Newest first","Uusimmat ensin"
"Older first","Vanhimmat ensin"
"PayPal Manager","PayPal"
"Persistent Shopping Cart","Tallentuva ostoskori"
"Please specify at least start or end date.","Määritä vähintään alkamis- tai päättymispäivä."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Käytä vain kirjaimia (a-z tai A-Z), numeroita (0-9) tai välilyöntejä tässä kentässä."
"REST - Attributes","REST - Ominaisuudet"
"REST - My Apps","REST - Omat sovellukset"
"REST - OAuth Authorized Tokens","REST - OAuth Authorized Tokens"
"REST - OAuth Consumers","REST - OAuth asiakkaat"
"REST - Roles","REST - Roolit"
"Service Settings","Palveluasetukset"
"Set up & Customize","Aseta ja mukaile"
"Show Report For","Näytä raportti kohteelle"
"SOAP/XML-RPC - Roles","SOAP/XML-RPC - Roolit"
"SOAP/XML-RPC - Users","SOAP/XML-RPC - Käyttäjät"
"Switch/Solo card issue number: %s","Switch- tai Solo -kortin numero: %s"
"Switch/Solo card start Date: %s/%s","Switch- tai Solo -kortin alkamispäivämäärä: %s/%s"
"Switch/Solo/Maestro(UK Domestic) Only","Vain Switch tai Solo tai Maestro (UK Domestic)"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch tai Solo tai Maestro (UK Domestic) kortin numero: %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch tai Solo tai Maestro (UK Domestic) alkamispäivämäärä: %s/%s"
"Symbols","Symbolit"
"The backup's creation process will take time.","Varmuuskopion tekeminen voi kestää pitkään."
"The backup has been created.","Varmuuskopio on tehty."
"The shipment has been created. The shipping label has been created.","Toimitus on lisätty ja osoitelappu tehty."
"To use PayPal Payflow Link you must configure some settings in your Payflow account by logging into","
To use PayPal Payflow Link you must configure some settings in your Payflow account by logging into"
"To use PayPal Payments Advanced you must configure some settings in your PayPal Payments Advanced account by logging into","
To use PayPal Payments Advanced you must configure some settings in your PayPal Payments Advanced account by logging into"
"Token Status Change","Tunnuksen tilan muuttaminen"
"Total of %d record(s) were successfully deleted","Yhteensä %d tietuetta on poistettu."
"Use Aggregated Data (beta)","Use Aggregated Data (beta)"
"Use Parent Category Settings","Käytä isäntäluokan asetuksia"
"View Statistics For","Näytä tilastot kohteelle"
"We detected that your JavaScript seem to be disabled.","Havaitsimme että JavaScript on kytketty pois käytöstä."
